idencuesta,ola,social_trust,trust_nb,clase,m0_sexo,m0_edad,age10,swb,employed,couple,t02_01
13119141,3,0,1,1,2,63,1.3059624775122074,0,0,0,4
13119145,3,0,1,3,1,23,-2.6940375224877924,0,0,0,4
13119146,3,0,0,3,2,54,0.40596247751220743,0,1,1,4
13119153,3,1,1,2,2,32,-1.7940375224877925,0,1,0,4
13119156,3,0,1,2,2,35,-1.4940375224877926,0,1,0,4
13119161,3,0,1,2,2,36,-1.3940375224877926,0,0,1,5
13120022,3,0,1,3,2,44,-0.5940375224877925,1,1,1,2
13120024,3,0,0,1,2,54,0.40596247751220743,0,0,1,5
13120041,3,0,1,3,2,69,1.9059624775122075,1,0,0,5
13120042,3,0,1,3,2,72,2.2059624775122075,0,1,0,5
13120073,3,1,1,2,1,43,-0.6940375224877926,0,1,1,4
13120075,3,0,0,3,1,58,0.8059624775122074,0,1,1,4
13120077,3,1,1,2,1,52,0.20596247751220745,0,1,0,2
13121022,3,0,1,3,1,43,-0.6940375224877926,0,1,1,4
13121024,3,0,0,3,2,35,-1.4940375224877926,1,1,1,3
13121026,3,0,0,3,2,27,-2.2940375224877925,0,1,0,3
13121027,3,0,0,1,2,60,1.0059624775122074,0,1,0,4
13121036,3,0,0,3,2,33,-1.6940375224877926,0,1,1,3
13121037,3,0,0,3,2,56,0.6059624775122074,0,1,0,4
13122016,3,0,1,1,2,60,1.0059624775122074,0,1,0,5
13122017,3,0,0,1,2,46,-0.39403752248779256,0,1,0,3
13122025,3,0,0,3,2,20,-2.9940375224877926,0,0,0,3
13122041,3,0,1,3,1,46,-0.39403752248779256,0,1,1,4
13122044,3,0,0,3,2,54,0.40596247751220743,0,1,1,3
13122046,3,0,0,3,2,57,0.7059624775122074,1,0,1,2
13122051,3,0,0,3,2,53,0.30596247751220745,0,0,1,4
13122052,3,0,1,3,2,44,-0.5940375224877925,0,1,0,4
13122065,3,0,0,1,2,50,0.005962477512207442,0,1,0,4
13122066,3,0,1,1,2,46,-0.39403752248779256,0,1,1,4
13122071,3,0,1,3,1,23,-2.6940375224877924,1,1,1,4
13123013,3,0,1,2,2,20,-2.9940375224877926,1,0,0,1
13123026,3,0,1,2,2,39,-1.0940375224877925,0,0,0,4
13123028,3,0,1,3,2,59,0.9059624775122075,1,1,0,4
13123031,3,0,1,3,2,55,0.5059624775122075,0,1,0,5
13123044,3,0,0,3,2,76,2.6059624775122074,0,0,0,5
13123053,3,0,1,2,1,38,-1.1940375224877926,0,1,1,5
13123056,3,1,1,2,2,75,2.5059624775122074,1,1,0,1
13123066,3,0,1,3,2,26,-2.3940375224877926,0,1,0,5
13123075,3,0,0,3,2,23,-2.6940375224877924,0,1,0,4
13123078,3,0,1,3,2,52,0.20596247751220745,0,1,1,4
13124014,3,0,0,3,2,48,-0.19403752248779255,1,0,0,4
13124025,3,0,0,1,2,64,1.4059624775122075,0,1,1,4
13124027,3,0,0,1,2,52,0.20596247751220745,0,1,1,2
13124045,3,0,0,3,1,65,1.5059624775122074,0,1,1,1
13124054,3,0,1,1,2,46,-0.39403752248779256,0,1,0,4
13124071,3,0,1,1,1,45,-0.49403752248779254,0,1,1,4
13124072,3,0,1,1,1,33,-1.6940375224877926,1,1,1,1
13125024,3,0,1,3,1,63,1.3059624775122074,0,1,0,4
13125025,3,0,1,3,1,50,0.005962477512207442,0,1,1,4
13125041,3,0,1,3,2,23,-2.6940375224877924,1,1,1,4
13125046,3,0,1,1,2,48,-0.19403752248779255,0,1,0,5
13125063,3,0,0,3,2,52,0.20596247751220745,0,0,1,3
13126023,3,0,0,2,1,48,-0.19403752248779255,0,1,0,4
13126025,3,1,1,3,1,52,0.20596247751220745,1,1,1,4
13127023,3,0,0,3,1,48,-0.19403752248779255,0,1,0,4
13127032,3,1,1,3,1,38,-1.1940375224877926,0,1,1,4
13127033,3,0,1,2,2,61,1.1059624775122074,0,1,1,2
13127034,3,0,0,3,2,55,0.5059624775122075,0,1,1,2
13127035,3,0,0,3,2,63,1.3059624775122074,0,1,0,4
13127042,3,0,0,3,2,54,0.40596247751220743,0,0,1,4
13127053,3,0,0,3,2,58,0.8059624775122074,0,0,0,2
13128013,3,0,0,1,2,70,2.0059624775122074,0,0,0,4
13128014,3,0,0,3,2,37,-1.2940375224877925,0,0,0,4
13128016,3,0,0,3,2,51,0.10596247751220744,1,0,1,5
13128041,3,0,0,3,2,20,-2.9940375224877926,0,0,0,4
13128053,3,0,0,1,2,48,-0.19403752248779255,0,1,1,4
13128055,3,0,1,3,2,58,0.8059624775122074,0,1,1,4
13129014,3,0,0,3,1,57,0.7059624775122074,0,1,1,1
13129016,3,1,0,3,1,26,-2.3940375224877926,0,0,0,5
13129024,3,0,1,3,2,58,0.8059624775122074,0,1,1,4
13129032,3,0,1,1,2,60,1.0059624775122074,1,0,1,4
13130014,3,0,0,3,2,76,2.6059624775122074,1,0,0,5
13130016,3,1,1,2,1,35,-1.4940375224877926,0,1,1,3
13130018,3,1,1,3,2,55,0.5059624775122075,0,1,0,4
13130021,3,0,0,2,2,63,1.3059624775122074,0,0,1,3
13130022,3,0,1,3,1,63,1.3059624775122074,0,0,1,4
13130025,3,0,1,2,1,59,0.9059624775122075,0,1,1,3
13131013,3,1,1,2,1,61,1.1059624775122074,1,1,1,5
13131016,3,0,0,1,2,69,1.9059624775122075,1,0,1,4
13131018,3,0,0,3,2,56,0.6059624775122074,1,1,0,4
13131021,3,0,1,3,2,41,-0.8940375224877926,0,0,1,2
13131023,3,0,0,3,1,28,-2.1940375224877924,0,1,0,2
13131025,3,0,0,3,2,50,0.005962477512207442,0,1,1,1
13132015,3,0,0,1,2,64,1.4059624775122075,0,1,0,4
13201011,3,1,1,3,1,23,-2.6940375224877924,0,1,1,3
13201013,3,0,0,3,2,55,0.5059624775122075,1,1,0,4
13201017,3,0,0,3,2,68,1.8059624775122074,0,0,0,3
13201025,3,0,0,1,2,79,2.9059624775122073,0,0,0,2
13201037,3,0,1,3,1,57,0.7059624775122074,0,1,1,4
13201044,3,1,1,3,1,53,0.30596247751220745,0,1,0,4
13201047,3,0,0,3,1,40,-0.9940375224877925,0,1,1,2
13201051,3,0,0,1,2,57,0.7059624775122074,0,0,1,2
13201061,3,0,0,3,2,30,-1.9940375224877926,0,0,1,4
13201062,3,1,0,3,2,30,-1.9940375224877926,0,0,1,4
13201063,3,1,1,3,2,43,-0.6940375224877926,0,1,1,3
13201071,3,0,0,3,2,56,0.6059624775122074,0,1,1,5
13201074,3,0,0,1,2,43,-0.6940375224877926,0,0,0,2
13201082,3,0,0,3,1,28,-2.1940375224877924,0,0,0,4
13201085,3,0,1,3,2,28,-2.1940375224877924,0,1,0,4
13201104,3,0,0,3,2,44,-0.5940375224877925,0,0,0,2
13201122,3,0,0,3,2,23,-2.6940375224877924,0,1,1,2
13201125,3,0,1,3,2,59,0.9059624775122075,0,1,0,2
13201126,3,0,1,1,2,65,1.5059624775122074,0,0,1,5
13201132,3,0,1,1,1,55,0.5059624775122075,0,0,1,4
13201134,3,0,1,3,1,46,-0.39403752248779256,0,1,1,5
13201135,3,0,0,1,2,53,0.30596247751220745,0,0,0,3
13201146,3,0,0,3,2,49,-0.09403752248779255,0,1,0,4
13201155,3,0,0,3,2,57,0.7059624775122074,0,0,0,2
13201165,3,0,0,1,2,27,-2.2940375224877925,0,1,1,4
13201166,3,0,0,3,1,32,-1.7940375224877925,0,1,1,1
13201174,3,0,1,3,2,33,-1.6940375224877926,0,1,1,2
13201175,3,0,0,1,2,57,0.7059624775122074,0,1,1,4
13201177,3,0,1,3,1,58,0.8059624775122074,0,1,1,5
13201182,3,0,1,3,1,30,-1.9940375224877926,0,1,0,3
13201185,3,0,0,3,2,52,0.20596247751220745,0,0,1,1
13201187,3,0,1,1,2,55,0.5059624775122075,0,0,1,4
13301013,3,0,1,1,2,50,0.005962477512207442,0,0,1,4
13301021,3,0,0,3,1,51,0.10596247751220744,1,1,1,4
13301033,3,1,0,1,2,56,0.6059624775122074,0,1,0,2
13301041,3,0,1,1,2,43,-0.6940375224877926,0,1,1,4
13301053,3,0,0,3,2,42,-0.7940375224877926,0,1,0,4
13301091,3,0,1,3,2,28,-2.1940375224877924,0,1,1,1
13301092,3,0,1,3,2,71,2.1059624775122074,0,0,0,4
13301102,3,0,0,3,2,42,-0.7940375224877926,0,0,0,4
13301112,3,1,0,1,2,47,-0.2940375224877926,0,1,0,2
13301122,3,0,0,3,2,47,-0.2940375224877926,0,1,1,4
13301132,3,0,0,1,2,54,0.40596247751220743,0,1,1,3
13301141,3,0,1,1,2,63,1.3059624775122074,0,0,1,4
13301146,3,1,1,3,2,43,-0.6940375224877926,1,0,1,2
13301153,3,0,0,3,1,23,-2.6940375224877924,0,0,0,3
13301161,3,0,1,1,1,31,-1.8940375224877926,1,1,0,1
13301183,3,0,0,1,2,32,-1.7940375224877925,0,1,1,4
13301222,3,0,0,3,2,48,-0.19403752248779255,0,1,0,4
13301242,3,0,1,1,2,60,1.0059624775122074,0,0,1,4
13401032,3,1,1,3,2,22,-2.7940375224877925,0,1,0,3
13401034,3,0,0,2,2,21,-2.8940375224877926,0,0,0,4
13401037,3,1,0,3,2,21,-2.8940375224877926,0,0,0,2
13401043,3,0,0,3,1,62,1.2059624775122075,0,1,1,1
13401046,3,0,0,1,2,59,0.9059624775122075,0,0,1,1
13401047,3,0,0,1,2,49,-0.09403752248779255,0,0,0,1
13401051,3,1,1,2,1,72,2.2059624775122075,0,0,1,4
13401052,3,0,1,3,2,29,-2.0940375224877927,1,0,1,5
13401053,3,0,0,3,2,69,1.9059624775122075,0,0,1,1
13401074,3,0,0,3,2,30,-1.9940375224877926,0,1,0,4
13401075,3,0,1,3,1,48,-0.19403752248779255,0,1,1,4
13401083,3,0,0,3,1,58,0.8059624775122074,0,1,1,4
13401086,3,0,0,3,1,75,2.5059624775122074,0,0,0,3
13503011,3,0,1,1,2,61,1.1059624775122074,0,1,1,4
13503031,3,0,1,2,1,50,0.005962477512207442,0,1,1,1
13503032,3,1,1,2,2,34,-1.5940375224877925,1,1,1,4
13503055,3,0,0,3,2,31,-1.8940375224877926,0,1,1,4
13503061,3,0,0,3,2,34,-1.5940375224877925,0,0,1,4
13503064,3,0,0,1,2,55,0.5059624775122075,0,1,0,4
13503073,3,0,1,1,1,36,-1.3940375224877926,1,1,1,3
13503075,3,0,1,1,2,40,-0.9940375224877925,0,0,1,5
13503081,3,0,0,2,1,30,-1.9940375224877926,0,1,0,3
13503082,3,0,1,1,1,73,2.3059624775122076,0,0,1,5
13603014,3,0,1,1,1,69,1.9059624775122075,0,0,0,4
13603016,3,0,0,1,2,41,-0.8940375224877926,1,1,0,5
13603026,3,0,1,3,1,75,2.5059624775122074,1,1,1,4
13603032,3,0,1,3,2,49,-0.09403752248779255,0,1,0,4
13603042,3,0,0,1,2,67,1.7059624775122075,0,0,0,2
13603044,3,0,1,3,1,54,0.40596247751220743,1,1,1,5
13603051,3,0,1,2,2,44,-0.5940375224877925,0,1,0,5
13603052,3,0,0,1,2,54,0.40596247751220743,0,0,1,4
13603053,3,0,1,3,1,34,-1.5940375224877925,0,1,1,4
13603063,3,0,1,1,1,37,-1.2940375224877925,1,1,1,5
13603065,3,0,1,3,2,33,-1.6940375224877926,0,1,1,4
13603073,3,0,1,1,2,70,2.0059624775122074,0,0,0,4
13603081,3,0,1,1,2,31,-1.8940375224877926,0,0,1,4
13603093,3,0,1,3,1,33,-1.6940375224877926,1,0,1,4
13603102,3,1,1,1,2,77,2.7059624775122075,1,0,0,4
13603104,3,0,1,1,2,40,-0.9940375224877925,1,1,0,5
13603116,3,0,1,1,2,33,-1.6940375224877926,0,1,1,5
13603141,3,1,0,3,1,25,-2.4940375224877926,0,1,0,5
13603155,3,1,0,2,1,59,0.9059624775122075,0,1,0,4
13603163,3,0,0,1,2,50,0.005962477512207442,0,0,0,1
13603212,3,1,0,3,1,55,0.5059624775122075,0,1,1,5
13603221,3,0,1,1,1,52,0.20596247751220745,0,1,1,4
13603222,3,0,0,3,1,58,0.8059624775122074,0,1,1,4
13604012,3,0,1,1,1,58,0.8059624775122074,0,1,1,4
13604014,3,0,1,3,1,67,1.7059624775122075,0,1,1,4
13604022,3,0,0,3,2,49,-0.09403752248779255,0,1,1,4
13605044,3,0,0,2,2,53,0.30596247751220745,0,1,1,4
13605045,3,0,1,3,2,67,1.7059624775122075,0,0,1,5
13605051,3,0,0,3,1,70,2.0059624775122074,0,1,0,5
13605052,3,0,0,1,2,46,-0.39403752248779256,0,0,1,4
13605064,3,0,1,3,2,56,0.6059624775122074,0,1,1,5
13605065,3,0,0,3,2,28,-2.1940375224877924,0,1,0,4
13605071,3,1,0,3,2,38,-1.1940375224877926,0,0,0,4
13605072,3,0,0,3,2,39,-1.0940375224877925,0,1,1,4
13605081,3,0,1,3,1,50,0.005962477512207442,1,1,1,4
13605083,3,0,1,3,2,43,-0.6940375224877926,0,1,0,4
13605101,3,0,0,2,1,42,-0.7940375224877926,0,1,1,3
13605104,3,0,1,3,2,65,1.5059624775122074,0,1,0,5
13605111,3,0,1,3,2,32,-1.7940375224877925,0,1,1,5
13605121,3,0,1,1,1,56,0.6059624775122074,1,1,1,4
13605123,3,0,1,1,2,68,1.8059624775122074,0,0,1,4
13605142,3,0,1,3,1,53,0.30596247751220745,1,1,1,5
13605151,3,0,1,3,2,38,-1.1940375224877926,0,1,0,5
13605161,3,0,1,3,2,42,-0.7940375224877926,0,0,0,2
13605164,3,0,0,3,2,31,-1.8940375224877926,0,1,0,2
13605174,3,0,1,3,2,48,-0.19403752248779255,0,1,1,4
13605176,3,0,1,3,2,26,-2.3940375224877926,0,0,1,5
13605181,3,1,1,2,2,46,-0.39403752248779256,0,1,1,4
13605191,3,0,0,3,2,54,0.40596247751220743,0,0,1,4
13605205,3,0,0,3,2,46,-0.39403752248779256,0,0,1,2
13605222,3,1,0,2,1,35,-1.4940375224877926,0,1,1,4
13605223,3,0,1,3,2,72,2.2059624775122075,0,1,0,3
13605231,3,0,0,3,2,48,-0.19403752248779255,0,1,0,1
13605232,3,0,0,3,1,62,1.2059624775122075,0,1,1,4
13605243,3,0,1,1,1,53,0.30596247751220745,0,1,1,2
13605244,3,0,0,3,1,62,1.2059624775122075,0,1,1,2
14201023,3,0,0,3,2,23,-2.6940375224877924,0,0,0,4
14201031,3,0,1,1,1,58,0.8059624775122074,0,1,1,4
14201032,3,1,1,3,2,57,0.7059624775122074,1,1,0,4
14201033,3,0,1,3,1,49,-0.09403752248779255,0,1,0,5
14201051,3,0,1,3,2,65,1.5059624775122074,1,0,1,4
14201052,3,0,0,1,2,58,0.8059624775122074,1,1,0,4
14201062,3,0,1,1,2,48,-0.19403752248779255,0,0,1,4
14201071,3,0,0,2,2,50,0.005962477512207442,0,0,1,4
14201072,3,0,0,3,1,43,-0.6940375224877926,1,1,0,5
14201081,3,0,0,3,2,25,-2.4940375224877926,0,1,0,4
14201091,3,0,0,1,2,75,2.5059624775122074,0,0,1,3
14201092,3,0,0,3,1,51,0.10596247751220744,0,0,1,4
14201103,3,0,1,1,1,58,0.8059624775122074,0,1,0,5
14201111,3,0,1,1,2,60,1.0059624775122074,0,0,1,4
14201112,3,0,1,3,1,33,-1.6940375224877926,0,1,0,4
14204012,3,0,1,1,2,36,-1.3940375224877926,1,0,1,5
14204021,3,0,1,3,2,22,-2.7940375224877925,0,0,0,5
14204022,3,0,1,3,1,68,1.8059624775122074,0,1,0,5
14204031,3,0,0,1,2,20,-2.9940375224877926,1,1,0,5
14204033,3,0,1,3,1,22,-2.7940375224877925,0,1,1,4
14204042,3,0,1,1,1,70,2.0059624775122074,1,0,1,5
14204051,3,0,1,1,2,65,1.5059624775122074,0,1,0,5
14204061,3,0,1,1,2,32,-1.7940375224877925,0,0,0,4
14204062,3,0,1,1,2,57,0.7059624775122074,0,0,1,5
14204091,3,1,1,3,1,40,-0.9940375224877925,1,1,0,4
14204093,3,0,1,1,1,57,0.7059624775122074,0,1,1,2
14204103,3,0,1,1,2,43,-0.6940375224877926,0,1,0,4
14204111,3,0,1,3,2,77,2.7059624775122075,1,0,1,5
14204113,3,0,1,3,1,65,1.5059624775122074,1,1,1,4
131230210,3,0,1,3,1,52,0.20596247751220745,1,1,0,5
131230214,3,0,1,3,1,31,-1.8940375224877926,0,1,0,4
1101011,6,0,0,1,2,70,2.0059624775122074,0,0,1,4
1101012,6,0,1,1,2,67,1.7059624775122075,1,0,1,4
1101023,6,0,0,3,1,67,1.7059624775122075,0,1,1,5
1101081,6,0,1,1,1,76,2.6059624775122074,1,0,1,4
1101103,6,0,0,2,1,41,-0.8940375224877926,0,1,0,3
1101113,6,0,1,2,1,40,-0.9940375224877925,1,1,1,5
1101133,6,0,1,3,2,68,1.8059624775122074,0,0,0,4
1101151,6,0,0,3,1,28,-2.1940375224877924,1,1,1,4
1101152,6,0,1,3,2,35,-1.4940375224877926,0,1,0,5
1101171,6,0,1,3,1,63,1.3059624775122074,0,1,1,4
1101173,6,0,1,3,2,32,-1.7940375224877925,1,0,1,5
2101033,6,0,0,3,1,64,1.4059624775122075,1,0,1,2
2101043,6,0,0,3,2,42,-0.7940375224877926,1,1,0,4
2101062,6,1,1,3,1,43,-0.6940375224877926,0,1,1,4
2101071,6,0,1,3,2,71,2.1059624775122074,1,0,0,4
2101072,6,0,0,3,1,29,-2.0940375224877927,0,1,0,3
2101082,6,0,0,1,1,55,0.5059624775122075,1,1,1,4
2101083,6,0,0,3,1,34,-1.5940375224877925,1,1,1,4
2101092,6,0,0,2,1,61,1.1059624775122074,1,1,1,4
2101102,6,0,1,1,2,69,1.9059624775122075,1,0,1,5
2101141,6,0,1,2,2,47,-0.2940375224877926,1,1,0,4
2101142,6,0,1,3,2,56,0.6059624775122074,0,1,1,4
2101143,6,0,0,3,2,37,-1.2940375224877925,0,0,0,4
2101151,6,0,0,3,2,42,-0.7940375224877926,0,1,0,2
2101152,6,0,1,2,2,45,-0.49403752248779254,1,1,0,4
2101162,6,0,1,3,2,75,2.5059624775122074,1,0,1,5
2101172,6,0,1,1,1,37,-1.2940375224877925,1,1,1,5
2101173,6,0,0,2,1,32,-1.7940375224877925,1,1,1,5
2101191,6,0,0,1,2,60,1.0059624775122074,0,1,1,4
2101192,6,1,1,3,1,42,-0.7940375224877926,1,1,0,4
2101193,6,0,0,3,1,32,-1.7940375224877925,0,1,0,4
2101202,6,0,0,2,2,32,-1.7940375224877925,1,0,0,3
2101211,6,0,1,3,1,32,-1.7940375224877925,1,1,0,4
2101222,6,1,0,2,1,29,-2.0940375224877927,0,1,0,4
2101231,6,0,1,3,2,34,-1.5940375224877925,1,1,1,4
2101232,6,0,1,3,1,39,-1.0940375224877925,0,1,0,5
2101243,6,0,0,3,1,76,2.6059624775122074,0,0,1,3
2101251,6,0,0,1,2,52,0.20596247751220745,0,1,0,4
2101255,6,0,0,3,1,61,1.1059624775122074,0,1,0,5
2101263,6,0,0,3,2,59,0.9059624775122075,0,1,1,2
3101023,6,0,1,1,2,47,-0.2940375224877926,0,1,0,4
3101033,6,0,1,3,2,25,-2.4940375224877926,0,0,0,5
3101041,6,0,0,3,2,62,1.2059624775122075,0,1,0,4
3101043,6,0,1,3,2,45,-0.49403752248779254,0,1,0,4
3101061,6,0,1,3,2,55,0.5059624775122075,0,1,0,5
3101062,6,0,0,3,2,58,0.8059624775122074,0,0,1,2
3101093,6,1,1,3,1,34,-1.5940375224877925,0,1,1,3
3101102,6,1,0,3,2,58,0.8059624775122074,1,1,0,4
3101111,6,0,1,3,1,49,-0.09403752248779255,0,1,0,4
3101131,6,0,1,3,1,67,1.7059624775122075,1,0,1,4
3101132,6,0,0,3,2,56,0.6059624775122074,0,1,0,3
3101143,6,0,0,1,2,49,-0.09403752248779255,1,0,1,2
3101152,6,0,1,1,2,52,0.20596247751220745,0,1,0,4
3101171,6,0,0,3,2,53,0.30596247751220745,0,1,0,2
3101183,6,0,0,3,1,28,-2.1940375224877924,0,1,1,5
3101191,6,0,0,3,2,31,-1.8940375224877926,0,1,1,2
3101192,6,0,0,1,2,56,0.6059624775122074,0,0,1,3
3101202,6,0,0,1,1,75,2.5059624775122074,0,0,0,4
3101203,6,0,1,3,2,55,0.5059624775122075,0,0,0,4
3101222,6,0,1,3,1,32,-1.7940375224877925,0,1,0,4
3101231,6,0,0,3,2,40,-0.9940375224877925,0,1,0,2
3101232,6,0,1,3,2,37,-1.2940375224877925,0,1,0,3
3101233,6,0,1,3,1,65,1.5059624775122074,0,1,1,4
3301011,6,0,0,1,1,48,-0.19403752248779255,0,1,1,4
3301021,6,0,0,3,1,34,-1.5940375224877925,0,1,0,4
3301031,6,0,1,3,2,58,0.8059624775122074,0,1,0,5
3301041,6,0,0,1,2,65,1.5059624775122074,0,0,0,3
3301043,6,0,1,1,2,62,1.2059624775122075,0,0,0,5
3301051,6,0,0,1,2,45,-0.49403752248779254,1,0,1,4
3301093,6,0,0,3,2,64,1.4059624775122075,1,0,0,4
3301103,6,0,0,2,2,54,0.40596247751220743,0,0,0,2
3301111,6,0,1,3,2,50,0.005962477512207442,0,1,0,4
3301122,6,0,1,3,1,59,0.9059624775122075,0,1,0,4
3301143,6,0,0,1,2,56,0.6059624775122074,0,0,0,4
3301173,6,0,1,3,2,60,1.0059624775122074,0,1,0,4
3301191,6,0,0,1,2,61,1.1059624775122074,0,0,0,3
3301202,6,0,0,3,1,61,1.1059624775122074,0,1,1,4
3301212,6,0,0,1,2,33,-1.6940375224877926,0,0,0,3
3301221,6,0,0,1,2,52,0.20596247751220745,0,1,1,4
3301232,6,0,0,1,2,67,1.7059624775122075,0,0,1,5
3301233,6,0,1,3,1,49,-0.09403752248779255,0,1,1,5
3301241,6,0,0,1,2,57,0.7059624775122074,0,0,1,2
3301252,6,0,1,1,2,69,1.9059624775122075,0,0,1,4
3301253,6,0,0,1,1,59,0.9059624775122075,1,1,1,4
4101032,6,0,0,3,1,74,2.4059624775122073,0,0,1,4
4101034,6,0,1,1,2,66,1.6059624775122074,0,0,1,4
4101044,6,0,0,1,2,50,0.005962477512207442,0,1,1,2
4101053,6,0,1,3,2,33,-1.6940375224877926,1,1,0,4
4101055,6,0,0,3,2,41,-0.8940375224877926,0,0,0,4
4101057,6,0,1,3,2,72,2.2059624775122075,0,0,1,4
4101065,6,0,1,3,2,48,-0.19403752248779255,0,1,1,4
4101111,6,0,0,1,1,62,1.2059624775122075,0,1,1,2
4101113,6,0,1,3,1,73,2.3059624775122076,0,1,0,4
4101134,6,0,1,1,2,35,-1.4940375224877926,0,0,1,4
4101141,6,0,0,1,2,51,0.10596247751220744,0,1,1,2
4102051,6,1,1,3,2,67,1.7059624775122075,0,1,0,4
4102052,6,0,1,1,2,61,1.1059624775122074,0,1,1,5
4102055,6,0,0,3,2,49,-0.09403752248779255,0,1,0,3
4102082,6,0,1,3,1,45,-0.49403752248779254,0,1,1,3
4102083,6,0,1,1,2,73,2.3059624775122076,0,0,1,5
4102102,6,0,0,2,1,39,-1.0940375224877925,0,1,1,4
4106011,6,0,0,1,2,70,2.0059624775122074,0,0,0,4
4106022,6,0,0,3,2,71,2.1059624775122074,1,0,1,4
4106023,6,1,1,2,2,37,-1.2940375224877925,0,1,0,4
4106025,6,0,0,3,2,54,0.40596247751220743,0,1,0,4
4106032,6,0,1,3,2,36,-1.3940375224877926,0,0,1,5
4106062,6,0,1,1,2,64,1.4059624775122075,0,0,1,5
4106063,6,0,1,3,2,30,-1.9940375224877926,1,1,0,4
4106065,6,0,1,3,1,57,0.7059624775122074,1,1,1,4
4106071,6,1,1,3,1,60,1.0059624775122074,0,0,0,5
4106083,6,0,1,1,2,74,2.4059624775122073,1,0,0,5
4106094,6,0,1,2,1,66,1.6059624775122074,0,1,1,4
4106103,6,0,1,2,2,52,0.20596247751220745,0,1,0,2
4106112,6,0,1,3,2,40,-0.9940375224877925,0,1,0,3
4204021,6,0,0,1,1,67,1.7059624775122075,1,1,1,2
4204023,6,0,0,3,2,57,0.7059624775122074,1,1,1,2
4204081,6,0,1,1,2,59,0.9059624775122075,0,0,1,4
4204093,6,0,1,1,2,80,3.0059624775122074,0,0,1,4
4204103,6,0,1,1,1,65,1.5059624775122074,0,1,0,4
4301022,6,0,0,1,2,48,-0.19403752248779255,0,0,0,4
4301023,6,0,1,3,2,38,-1.1940375224877926,0,1,0,4
4301061,6,0,1,3,1,60,1.0059624775122074,1,1,1,4
4301071,6,0,1,3,1,50,0.005962477512207442,0,1,0,4
4301081,6,0,1,3,2,53,0.30596247751220745,0,0,1,4
4301082,6,0,0,1,2,46,-0.39403752248779256,0,1,0,2
4301083,6,0,1,3,2,51,0.10596247751220744,1,0,0,4
4301091,6,0,1,2,1,40,-0.9940375224877925,0,1,1,5
4301092,6,0,1,1,2,47,-0.2940375224877926,0,1,1,4
4301122,6,0,1,3,2,38,-1.1940375224877926,0,1,0,3
4301141,6,0,0,1,2,41,-0.8940375224877926,0,1,0,5
4301143,6,0,0,3,2,43,-0.6940375224877926,0,1,0,4
4301164,6,0,0,3,2,43,-0.6940375224877926,0,0,1,4
4301171,6,0,1,3,1,63,1.3059624775122074,0,1,1,2
4301173,6,0,0,3,2,26,-2.3940375224877926,0,1,0,3
4301182,6,0,1,1,2,42,-0.7940375224877926,0,0,1,3
4301201,6,0,0,1,2,60,1.0059624775122074,0,1,0,4
4301211,6,0,1,1,2,59,0.9059624775122075,0,1,1,4
4301213,6,0,0,1,2,69,1.9059624775122075,0,0,1,4
4301221,6,0,0,3,2,51,0.10596247751220744,0,1,0,1
4301223,6,0,0,3,2,42,-0.7940375224877926,0,1,0,2
4301233,6,0,1,3,2,57,0.7059624775122074,0,0,0,5
4301251,6,0,0,3,2,51,0.10596247751220744,0,0,0,2
5101014,6,0,1,3,1,28,-2.1940375224877924,0,1,0,4
5101021,6,0,1,3,1,42,-0.7940375224877926,0,1,1,5
5101035,6,0,1,3,2,61,1.1059624775122074,0,1,0,4
5101053,6,1,0,3,1,70,2.0059624775122074,0,1,1,4
5101055,6,1,0,3,1,39,-1.0940375224877925,0,1,0,4
5101062,6,0,1,1,1,49,-0.09403752248779255,1,1,1,4
5101072,6,0,0,2,1,40,-0.9940375224877925,0,0,0,1
5101075,6,0,1,3,2,61,1.1059624775122074,0,1,0,4
5101094,6,0,0,3,2,59,0.9059624775122075,0,1,0,2
5101095,6,0,1,3,2,62,1.2059624775122075,0,1,0,4
5101103,6,0,0,1,1,67,1.7059624775122075,1,0,0,5
5101105,6,0,0,3,1,70,2.0059624775122074,0,0,1,4
5101112,6,0,1,1,2,80,3.0059624775122074,0,0,0,5
5101117,6,0,1,1,2,41,-0.8940375224877926,0,0,1,4
5101125,6,1,0,3,2,59,0.9059624775122075,0,1,1,2
5101126,6,0,1,3,2,44,-0.5940375224877925,0,1,1,4
5101131,6,0,1,1,2,72,2.2059624775122075,1,0,1,4
5101136,6,0,0,1,2,73,2.3059624775122076,0,0,0,4
5101151,6,0,1,1,2,55,0.5059624775122075,0,0,0,4
5101153,6,0,1,3,2,53,0.30596247751220745,1,0,0,4
5101154,6,0,1,3,2,36,-1.3940375224877926,0,1,0,4
5101162,6,0,1,1,2,72,2.2059624775122075,0,0,0,2
5101174,6,0,1,1,2,68,1.8059624775122074,0,0,0,4
5101182,6,0,1,2,1,26,-2.3940375224877926,0,0,0,5
5101196,6,0,0,1,2,28,-2.1940375224877924,0,0,0,2
5101197,6,0,0,1,2,28,-2.1940375224877924,0,0,1,2
5101207,6,0,1,1,2,32,-1.7940375224877925,0,1,1,4
5101215,6,0,0,1,2,40,-0.9940375224877925,0,0,1,3
5101222,6,0,1,3,1,63,1.3059624775122074,0,1,1,2
5101224,6,0,0,2,2,43,-0.6940375224877926,0,1,1,2
